Province_State,date,Confrimed_Case
Rhode Island,8/1/20,19022
Rhode Island,8/2/20,19022
Rhode Island,8/3/20,19246
Rhode Island,8/4/20,19390
Rhode Island,8/5/20,19481
Rhode Island,8/6/20,19611
Rhode Island,8/7/20,19738
Rhode Island,8/8/20,19738
Rhode Island,8/9/20,19738
Rhode Island,8/10/20,19934
Rhode Island,8/11/20,20053
Rhode Island,8/12/20,20129
Rhode Island,8/13/20,20240
Rhode Island,8/14/20,20335
Rhode Island,8/15/20,20335
Rhode Island,8/16/20,20335
Rhode Island,8/17/20,20572
Rhode Island,8/18/20,20692
Rhode Island,8/19/20,20795
Rhode Island,8/20/20,20871
Rhode Island,8/21/20,21022
Rhode Island,8/22/20,21022
Rhode Island,8/23/20,21022
Rhode Island,8/24/20,21302
Rhode Island,8/25/20,21372
Rhode Island,8/26/20,21454
Rhode Island,8/27/20,21589
Rhode Island,8/28/20,21683
Rhode Island,8/29/20,21683
Rhode Island,8/30/20,21683
Rhode Island,8/31/20,21949
Rhode Island,9/1/20,22002
Rhode Island,9/2/20,22078
Rhode Island,9/3/20,22143
Rhode Island,9/4/20,22243
Rhode Island,9/5/20,22243
Rhode Island,9/6/20,22243
Rhode Island,9/7/20,22243
Rhode Island,9/8/20,22592
Rhode Island,9/9/20,22676
Rhode Island,9/10/20,22782
Rhode Island,9/11/20,22905
Rhode Island,9/12/20,22905
Rhode Island,9/13/20,22905
Rhode Island,9/14/20,23130
Rhode Island,9/15/20,23250
Rhode Island,9/16/20,23358
Rhode Island,9/17/20,23488
Rhode Island,9/18/20,23620
Rhode Island,9/19/20,23620
Rhode Island,9/20/20,23620
Rhode Island,9/21/20,23932
Rhode Island,9/22/20,24044
Rhode Island,9/23/20,24177
Rhode Island,9/24/20,24311
Rhode Island,9/25/20,24181
Rhode Island,9/26/20,24181
Rhode Island,9/27/20,24181
Rhode Island,9/28/20,24424
Rhode Island,9/29/20,24556
Rhode Island,9/30/20,24748
Rhode Island,10/1/20,24914
Rhode Island,10/2/20,25076
Rhode Island,10/3/20,25076
Rhode Island,10/4/20,25076
Rhode Island,10/5/20,25419
Rhode Island,10/6/20,25596
Rhode Island,10/7/20,25776
Rhode Island,10/8/20,26045
Rhode Island,10/9/20,26294
Rhode Island,10/10/20,26294
Rhode Island,10/11/20,26294
Rhode Island,10/12/20,26294
Rhode Island,10/13/20,26960
Rhode Island,10/14/20,27164
Rhode Island,10/15/20,27438
Rhode Island,10/16/20,27691
Rhode Island,10/17/20,27691
Rhode Island,10/18/20,27691
Rhode Island,10/19/20,28347
Rhode Island,10/20/20,28649
Rhode Island,10/21/20,29123
Rhode Island,10/22/20,29594
Rhode Island,10/23/20,30118
Rhode Island,10/24/20,30118
Rhode Island,10/25/20,30118
Rhode Island,10/26/20,31024
Rhode Island,10/27/20,31445
Rhode Island,10/28/20,31944
Rhode Island,10/29/20,32312
Rhode Island,10/30/20,32874
Rhode Island,10/31/20,32874
Rhode Island,11/1/20,32874
Rhode Island,11/2/20,34120
Rhode Island,11/3/20,34543
Rhode Island,11/4/20,35122
Rhode Island,11/5/20,35750
Rhode Island,11/6/20,36380
Rhode Island,11/7/20,36380
Rhode Island,11/8/20,36380
Rhode Island,11/9/20,38009
Rhode Island,11/10/20,38798
Rhode Island,11/11/20,39776
Rhode Island,11/12/20,40764
Rhode Island,11/13/20,41529
Rhode Island,11/14/20,41529
Rhode Island,11/15/20,41529
Rhode Island,11/16/20,43923
Rhode Island,11/17/20,44528
Rhode Island,11/18/20,45911
Rhode Island,11/19/20,46951
Rhode Island,11/20/20,48001
Rhode Island,11/21/20,48001
Rhode Island,11/22/20,48001
Rhode Island,11/23/20,50573
Rhode Island,11/24/20,51424
Rhode Island,11/25/20,52317
Rhode Island,11/26/20,52317
Rhode Island,11/27/20,53954
Rhode Island,11/28/20,53954
Rhode Island,11/29/20,53954
Rhode Island,11/30/20,56723
Rhode Island,12/1/20,57906
Rhode Island,12/2/20,59005
Rhode Island,12/3/20,60722
Rhode Island,12/4/20,62137
Rhode Island,12/5/20,62137
Rhode Island,12/6/20,62137
Rhode Island,12/7/20,65818
Rhode Island,12/8/20,67067
Rhode Island,12/9/20,68299
Rhode Island,12/10/20,69247
Rhode Island,12/11/20,70818
Rhode Island,12/12/20,70818
Rhode Island,12/13/20,70818
Rhode Island,12/14/20,74071
Rhode Island,12/15/20,75237
Rhode Island,12/16/20,76209
Rhode Island,12/17/20,77290
Rhode Island,12/18/20,77812
Rhode Island,12/19/20,77812
Rhode Island,12/20/20,77812
Rhode Island,12/21/20,80231
Rhode Island,12/22/20,81187
Rhode Island,12/23/20,82066
Rhode Island,12/24/20,82066
Rhode Island,12/25/20,82066
Rhode Island,12/26/20,82066
Rhode Island,12/27/20,82066
Rhode Island,12/28/20,85602
Rhode Island,12/29/20,86789
Rhode Island,12/30/20,87949
Rhode Island,12/31/20,87949
Rhode Island,1/1/21,87949
Rhode Island,1/2/21,87949
Rhode Island,1/3/21,87949
Rhode Island,1/4/21,92708
Rhode Island,1/5/21,93852
Rhode Island,1/6/21,95463
Rhode Island,1/7/21,96591
Rhode Island,1/8/21,97614
Rhode Island,1/9/21,97614
Rhode Island,1/10/21,97614
Rhode Island,1/11/21,100607
Rhode Island,1/12/21,101393
Rhode Island,1/13/21,102485
Rhode Island,1/14/21,103386
Rhode Island,1/15/21,104443
Rhode Island,1/16/21,104443
Rhode Island,1/17/21,104443
Rhode Island,1/18/21,104443
Rhode Island,1/19/21,107066
Rhode Island,1/20/21,107876
South Carolina,1/22/20,0
South Carolina,1/23/20,0
South Carolina,1/24/20,0
South Carolina,1/25/20,0
South Carolina,1/26/20,0
South Carolina,1/27/20,0
South Carolina,1/28/20,0
South Carolina,1/29/20,0
South Carolina,1/30/20,0
South Carolina,1/31/20,0
South Carolina,2/1/20,0
South Carolina,2/2/20,0
South Carolina,2/3/20,0
South Carolina,2/4/20,0
South Carolina,2/5/20,0
South Carolina,2/6/20,0
South Carolina,2/7/20,0
South Carolina,2/8/20,0
South Carolina,2/9/20,0
South Carolina,2/10/20,0
South Carolina,2/11/20,0
South Carolina,2/12/20,0
South Carolina,2/13/20,0
South Carolina,2/14/20,0
South Carolina,2/15/20,0
South Carolina,2/16/20,0
South Carolina,2/17/20,0
South Carolina,2/18/20,0
South Carolina,2/19/20,0
South Carolina,2/20/20,0
South Carolina,2/21/20,0
South Carolina,2/22/20,0
South Carolina,2/23/20,0
South Carolina,2/24/20,0
South Carolina,2/25/20,0
South Carolina,2/26/20,0
South Carolina,2/27/20,0
South Carolina,2/28/20,0
South Carolina,2/29/20,0
South Carolina,3/1/20,0
South Carolina,3/2/20,0
South Carolina,3/3/20,0
South Carolina,3/4/20,0
South Carolina,3/5/20,0
South Carolina,3/6/20,0
South Carolina,3/7/20,2
South Carolina,3/8/20,2
South Carolina,3/9/20,3
South Carolina,3/10/20,7
South Carolina,3/11/20,10
South Carolina,3/12/20,7
South Carolina,3/13/20,8
South Carolina,3/14/20,19
South Carolina,3/15/20,19
South Carolina,3/16/20,30
South Carolina,3/17/20,47
South Carolina,3/18/20,60
South Carolina,3/19/20,80
South Carolina,3/20/20,126
South Carolina,3/21/20,174
South Carolina,3/22/20,196
South Carolina,3/23/20,298
South Carolina,3/24/20,342
South Carolina,3/25/20,424
South Carolina,3/26/20,424
South Carolina,3/27/20,542
South Carolina,3/28/20,660
South Carolina,3/29/20,774
South Carolina,3/30/20,925
South Carolina,3/31/20,1083
South Carolina,4/1/20,1293
South Carolina,4/2/20,1554
South Carolina,4/3/20,1700
South Carolina,4/4/20,1917
South Carolina,4/5/20,2049
South Carolina,4/6/20,2232
South Carolina,4/7/20,2417
South Carolina,4/8/20,2417
South Carolina,4/9/20,2793
South Carolina,4/10/20,3067
South Carolina,4/11/20,3211
South Carolina,4/12/20,3320
South Carolina,4/13/20,3391
South Carolina,4/14/20,3553
South Carolina,4/15/20,3656
South Carolina,4/16/20,3931
South Carolina,4/17/20,4099
South Carolina,4/18/20,4248
South Carolina,4/19/20,4377
South Carolina,4/20/20,4446
South Carolina,4/21/20,4439
South Carolina,4/22/20,4761
South Carolina,4/23/20,4917
South Carolina,4/24/20,5070
South Carolina,4/25/20,5253
South Carolina,4/26/20,5498
South Carolina,4/27/20,5613
South Carolina,4/28/20,5735
South Carolina,4/29/20,5882
South Carolina,4/30/20,6095
South Carolina,5/1/20,6258
South Carolina,5/2/20,6489
South Carolina,5/3/20,6626
South Carolina,5/4/20,6757
South Carolina,5/5/20,6841
South Carolina,5/6/20,6936
South Carolina,5/7/20,7142
South Carolina,5/8/20,7367
South Carolina,5/9/20,7531
South Carolina,5/10/20,7653
South Carolina,5/11/20,7792
South Carolina,5/12/20,7927
South Carolina,5/13/20,8030
South Carolina,5/14/20,8189
South Carolina,5/15/20,8407
South Carolina,5/16/20,8661
South Carolina,5/17/20,8816
South Carolina,5/18/20,8942
South Carolina,5/19/20,9056
South Carolina,5/20/20,9175
South Carolina,5/21/20,9381
South Carolina,5/22/20,9638
South Carolina,5/23/20,9895
South Carolina,5/24/20,10096
South Carolina,5/25/20,10178
South Carolina,5/26/20,10416
South Carolina,5/27/20,10623
South Carolina,5/28/20,10788
South Carolina,5/29/20,11131
South Carolina,5/30/20,11394
South Carolina,5/31/20,11861
South Carolina,6/1/20,12148
South Carolina,6/2/20,12419
South Carolina,6/3/20,12470
South Carolina,6/4/20,12526
South Carolina,6/5/20,13458
South Carolina,6/6/20,13538
South Carolina,6/7/20,14302
South Carolina,6/8/20,14800
South Carolina,6/9/20,15228
South Carolina,6/10/20,15759
South Carolina,6/11/20,16441
South Carolina,6/12/20,17170
South Carolina,6/13/20,17955
South Carolina,6/14/20,18795
South Carolina,6/15/20,19378
South Carolina,6/16/20,19990
South Carolina,6/17/20,20556
South Carolina,6/18/20,21533
South Carolina,6/19/20,22608
South Carolina,6/20/20,23756
South Carolina,6/21/20,24661
South Carolina,6/22/20,25666
South Carolina,6/23/20,26572
South Carolina,6/24/20,27897
South Carolina,6/25/20,29022
South Carolina,6/26/20,30335
South Carolina,6/27/20,31939
South Carolina,6/28/20,33320
South Carolina,6/29/20,34644
South Carolina,6/30/20,36399
South Carolina,7/1/20,37919
South Carolina,7/2/20,39701
South Carolina,7/3/20,41532
South Carolina,7/4/20,43386
South Carolina,7/5/20,44847
South Carolina,7/6/20,46380
South Carolina,7/7/20,47352
South Carolina,7/8/20,48909
South Carolina,7/9/20,50691
South Carolina,7/10/20,52419
South Carolina,7/11/20,54699
South Carolina,7/12/20,56648
South Carolina,7/13/20,58168
South Carolina,7/14/20,60389
South Carolina,7/15/20,62245
South Carolina,7/16/20,64083
South Carolina,7/17/20,66060
South Carolina,7/18/20,67612
South Carolina,7/19/20,69986
South Carolina,7/20/20,71445
South Carolina,7/21/20,73337
South Carolina,7/22/20,75042
South Carolina,7/23/20,76606
South Carolina,7/24/20,78607
South Carolina,7/25/20,80008
South Carolina,7/26/20,81199
South Carolina,7/27/20,82417
South Carolina,7/28/20,84109
South Carolina,7/29/20,85846
South Carolina,7/30/20,87572
South Carolina,7/31/20,89016
South Carolina,8/1/20,90599
South Carolina,8/2/20,91788
South Carolina,8/3/20,92951
South Carolina,8/4/20,94190
South Carolina,8/5/20,95472
South Carolina,8/6/20,96797
South Carolina,8/7/20,98219
South Carolina,8/8/20,99460
South Carolina,8/9/20,100435
South Carolina,8/10/20,101159
South Carolina,8/11/20,102130
South Carolina,8/12/20,102974
South Carolina,8/13/20,103909
South Carolina,8/14/20,104841
South Carolina,8/15/20,105882
South Carolina,8/16/20,106497
South Carolina,8/17/20,106953
South Carolina,8/18/20,107672
South Carolina,8/19/20,108411
South Carolina,8/20/20,109320
South Carolina,8/21/20,110378
South Carolina,8/22/20,111295
South Carolina,8/23/20,111988
South Carolina,8/24/20,112551
South Carolina,8/25/20,113488
South Carolina,8/26/20,114093
South Carolina,8/27/20,114598
South Carolina,8/28/20,115951
South Carolina,8/29/20,117249
South Carolina,8/30/20,118324
South Carolina,8/31/20,118992
South Carolina,9/1/20,119846
South Carolina,9/2/20,120503
South Carolina,9/3/20,121696
South Carolina,9/4/20,123325
South Carolina,9/5/20,124289
South Carolina,9/6/20,124952
South Carolina,9/7/20,125607
South Carolina,9/8/20,125908
South Carolina,9/9/20,126213
South Carolina,9/10/20,126592
South Carolina,9/11/20,129046
South Carolina,9/12/20,129978
South Carolina,9/13/20,131864
South Carolina,9/14/20,132680
South Carolina,9/15/20,133470
South Carolina,9/16/20,134122
South Carolina,9/17/20,135446
South Carolina,9/18/20,136318
South Carolina,9/19/20,137240
South Carolina,9/20/20,137708
South Carolina,9/21/20,138124
South Carolina,9/22/20,140789
South Carolina,9/23/20,141686
South Carolina,9/24/20,142707
South Carolina,9/25/20,143902
South Carolina,9/26/20,145273
South Carolina,9/27/20,145887
South Carolina,9/28/20,146455
South Carolina,9/29/20,147634
South Carolina,9/30/20,147942
South Carolina,10/1/20,148323
South Carolina,10/2/20,149185
South Carolina,10/3/20,150891
South Carolina,10/4/20,151582
South Carolina,10/5/20,152159
South Carolina,10/6/20,152970
South Carolina,10/7/20,153705
South Carolina,10/8/20,154755
South Carolina,10/9/20,155676
South Carolina,10/10/20,156621
South Carolina,10/11/20,157406
South Carolina,10/12/20,158055
South Carolina,10/13/20,158883
South Carolina,10/14/20,159809
South Carolina,10/15/20,161106
South Carolina,10/16/20,162253
South Carolina,10/17/20,163214
South Carolina,10/18/20,163990
South Carolina,10/19/20,164609
South Carolina,10/20/20,165493
South Carolina,10/21/20,166357
South Carolina,10/22/20,167485
South Carolina,10/23/20,168549
South Carolina,10/24/20,169341
South Carolina,10/25/20,170678
South Carolina,10/26/20,171501
South Carolina,10/27/20,172579
South Carolina,10/28/20,173491
South Carolina,10/29/20,174591
South Carolina,10/30/20,175594
South Carolina,10/31/20,176612
South Carolina,11/1/20,178023
South Carolina,11/2/20,178917
South Carolina,11/3/20,179952
South Carolina,11/4/20,180870
South Carolina,11/5/20,181639
South Carolina,11/6/20,182872
South Carolina,11/7/20,184742
South Carolina,11/8/20,185688
South Carolina,11/9/20,186391
South Carolina,11/10/20,187738
South Carolina,11/11/20,188995
South Carolina,11/12/20,190490
South Carolina,11/13/20,192101
South Carolina,11/14/20,194014
South Carolina,11/15/20,195507
South Carolina,11/16/20,196617
South Carolina,11/17/20,197900
South Carolina,11/18/20,199447
South Carolina,11/19/20,201160
South Carolina,11/20/20,203161
South Carolina,11/21/20,205018
South Carolina,11/22/20,206295
South Carolina,11/23/20,207552
South Carolina,11/24/20,209230
South Carolina,11/25/20,210905
South Carolina,11/26/20,210905
South Carolina,11/27/20,213120
South Carolina,11/28/20,214911
South Carolina,11/29/20,216129
South Carolina,11/30/20,217487
South Carolina,12/1/20,218912
South Carolina,12/2/20,220835
South Carolina,12/3/20,223063
South Carolina,12/4/20,226013
South Carolina,12/5/20,229235
South Carolina,12/6/20,232099
South Carolina,12/7/20,234652
South Carolina,12/8/20,236954
South Carolina,12/9/20,239444
South Carolina,12/10/20,241686
South Carolina,12/11/20,245226
South Carolina,12/12/20,248798
South Carolina,12/13/20,252206
South Carolina,12/14/20,254776
South Carolina,12/15/20,257320
South Carolina,12/16/20,260119
South Carolina,12/17/20,262774
South Carolina,12/18/20,267076
South Carolina,12/19/20,270537
South Carolina,12/20/20,273406
South Carolina,12/21/20,275733
South Carolina,12/22/20,278055
South Carolina,12/23/20,282230
South Carolina,12/24/20,285028
South Carolina,12/25/20,285028
South Carolina,12/26/20,288892
South Carolina,12/27/20,296179
South Carolina,12/28/20,298050
South Carolina,12/29/20,300602
South Carolina,12/30/20,303475
South Carolina,12/31/20,307507
South Carolina,1/1/21,307507
South Carolina,1/2/21,312718
South Carolina,1/3/21,321669
South Carolina,1/4/21,325472
South Carolina,1/5/21,328073
South Carolina,1/6/21,333235
South Carolina,1/7/21,338112
South Carolina,1/8/21,344176
South Carolina,1/9/21,350084
South Carolina,1/10/21,354525
South Carolina,1/11/21,357654
South Carolina,1/12/21,359357
South Carolina,1/13/21,365378
South Carolina,1/14/21,371180
South Carolina,1/15/21,375967
South Carolina,1/16/21,382422
South Carolina,1/17/21,388184
South Carolina,1/18/21,391464
South Carolina,1/19/21,394318
South Carolina,1/20/21,399843
South Dakota,1/22/20,0
South Dakota,1/23/20,0
South Dakota,1/24/20,0
South Dakota,1/25/20,0
South Dakota,1/26/20,0
South Dakota,1/27/20,0
South Dakota,1/28/20,0
South Dakota,1/29/20,0
South Dakota,1/30/20,0
South Dakota,1/31/20,0
South Dakota,2/1/20,0
South Dakota,2/2/20,0
South Dakota,2/3/20,0
South Dakota,2/4/20,0
South Dakota,2/5/20,0
South Dakota,2/6/20,0
South Dakota,2/7/20,0
South Dakota,2/8/20,0
South Dakota,2/9/20,0
South Dakota,2/10/20,0
South Dakota,2/11/20,0
South Dakota,2/12/20,0
South Dakota,2/13/20,0
South Dakota,2/14/20,0
South Dakota,2/15/20,0
South Dakota,2/16/20,0
South Dakota,2/17/20,0
South Dakota,2/18/20,0
South Dakota,2/19/20,0
South Dakota,2/20/20,0
South Dakota,2/21/20,0
South Dakota,2/22/20,0
South Dakota,2/23/20,0
South Dakota,2/24/20,0
South Dakota,2/25/20,0
South Dakota,2/26/20,0
South Dakota,2/27/20,0
South Dakota,2/28/20,0
South Dakota,2/29/20,0
South Dakota,3/1/20,0
South Dakota,3/2/20,0
South Dakota,3/3/20,0
South Dakota,3/4/20,0
South Dakota,3/5/20,0
South Dakota,3/6/20,0
South Dakota,3/7/20,0
South Dakota,3/8/20,0
South Dakota,3/9/20,0
South Dakota,3/10/20,0
South Dakota,3/11/20,8
South Dakota,3/12/20,7
South Dakota,3/13/20,8
South Dakota,3/14/20,8
South Dakota,3/15/20,8
South Dakota,3/16/20,10
South Dakota,3/17/20,11
South Dakota,3/18/20,11
South Dakota,3/19/20,14
South Dakota,3/20/20,14
South Dakota,3/21/20,14
South Dakota,3/22/20,21
South Dakota,3/23/20,28
South Dakota,3/24/20,30
South Dakota,3/25/20,41
South Dakota,3/26/20,46
South Dakota,3/27/20,58
South Dakota,3/28/20,68
South Dakota,3/29/20,90
South Dakota,3/30/20,101
South Dakota,3/31/20,108
South Dakota,4/1/20,129
South Dakota,4/2/20,165
South Dakota,4/3/20,187
South Dakota,4/4/20,212
South Dakota,4/5/20,240
South Dakota,4/6/20,288
South Dakota,4/7/20,320
South Dakota,4/8/20,393
South Dakota,4/9/20,447
South Dakota,4/10/20,536
South Dakota,4/11/20,626
South Dakota,4/12/20,730
South Dakota,4/13/20,868
South Dakota,4/14/20,988
South Dakota,4/15/20,1168
South Dakota,4/16/20,1311
South Dakota,4/17/20,1411
South Dakota,4/18/20,1542
South Dakota,4/19/20,1635
South Dakota,4/20/20,1685
South Dakota,4/21/20,1755
South Dakota,4/22/20,1858
South Dakota,4/23/20,1956
South Dakota,4/24/20,2040
South Dakota,4/25/20,2147
South Dakota,4/26/20,2212
South Dakota,4/27/20,2244
South Dakota,4/28/20,2313
South Dakota,4/29/20,2373
South Dakota,4/30/20,2449
South Dakota,5/1/20,2525
South Dakota,5/2/20,2588
South Dakota,5/3/20,2631
South Dakota,5/4/20,2668
South Dakota,5/5/20,2721
South Dakota,5/6/20,2780
South Dakota,5/7/20,2906
South Dakota,5/8/20,3145
South Dakota,5/9/20,3393
South Dakota,5/10/20,3517
South Dakota,5/11/20,3614
South Dakota,5/12/20,3663
South Dakota,5/13/20,3732
South Dakota,5/14/20,3792
South Dakota,5/15/20,3887
South Dakota,5/16/20,3959
South Dakota,5/17/20,3987
South Dakota,5/18/20,4027
South Dakota,5/19/20,4085
South Dakota,5/20/20,4177
South Dakota,5/21/20,4177
South Dakota,5/22/20,4356
South Dakota,5/23/20,4464
South Dakota,5/24/20,4563
South Dakota,5/25/20,4586
South Dakota,5/26/20,4653
South Dakota,5/27/20,4710
South Dakota,5/28/20,4793
South Dakota,5/29/20,4866
South Dakota,5/30/20,4960
South Dakota,5/31/20,4993
South Dakota,6/1/20,5034
South Dakota,6/2/20,5067
South Dakota,6/3/20,5162
South Dakota,6/4/20,5247
South Dakota,6/5/20,5277
South Dakota,6/6/20,5367
South Dakota,6/7/20,5438
South Dakota,6/8/20,5471
South Dakota,6/9/20,5523
South Dakota,6/10/20,5604
South Dakota,6/11/20,5665
South Dakota,6/12/20,5742
South Dakota,6/13/20,5833
South Dakota,6/14/20,5898
South Dakota,6/15/20,5928
South Dakota,6/16/20,5966
South Dakota,6/17/20,6050
South Dakota,6/18/20,6109
South Dakota,6/19/20,6158
South Dakota,6/20/20,6225
South Dakota,6/21/20,6297
South Dakota,6/22/20,6326
South Dakota,6/23/20,6353
South Dakota,6/24/20,6419
South Dakota,6/25/20,6479
South Dakota,6/26/20,6535
South Dakota,6/27/20,6626
South Dakota,6/28/20,6681
South Dakota,6/29/20,6716
South Dakota,6/30/20,6764
South Dakota,7/1/20,6826
South Dakota,7/2/20,6893
South Dakota,7/3/20,6978
South Dakota,7/4/20,7028
South Dakota,7/5/20,7063
South Dakota,7/6/20,7105
South Dakota,7/7/20,7163
South Dakota,7/8/20,7242
South Dakota,7/9/20,7336
South Dakota,7/10/20,7401
South Dakota,7/11/20,7454
South Dakota,7/12/20,7499
South Dakota,7/13/20,7524
South Dakota,7/14/20,7572
South Dakota,7/15/20,7652
South Dakota,7/16/20,7694
South Dakota,7/17/20,7789
South Dakota,7/18/20,7862
South Dakota,7/19/20,7906
South Dakota,7/20/20,7943
South Dakota,7/21/20,8019
South Dakota,7/22/20,8077
South Dakota,7/23/20,8143
South Dakota,7/24/20,8200
South Dakota,7/25/20,8305
South Dakota,7/26/20,8395
South Dakota,7/27/20,8444
South Dakota,7/28/20,8492
South Dakota,7/29/20,8641
South Dakota,7/30/20,8685
South Dakota,7/31/20,8764
South Dakota,8/1/20,8867
South Dakota,8/2/20,8955
South Dakota,8/3/20,9020
South Dakota,8/4/20,9079
South Dakota,8/5/20,9168
South Dakota,8/6/20,9273
South Dakota,8/7/20,9371
South Dakota,8/8/20,9477
South Dakota,8/9/20,9605
South Dakota,8/10/20,9663
South Dakota,8/11/20,9713
South Dakota,8/12/20,9815
South Dakota,8/13/20,9897
South Dakota,8/14/20,10024
South Dakota,8/15/20,10118
South Dakota,8/16/20,10274
South Dakota,8/17/20,10360
South Dakota,8/18/20,10441
South Dakota,8/19/20,10566
South Dakota,8/20/20,10691
South Dakota,8/21/20,10884
South Dakota,8/22/20,11135
South Dakota,8/23/20,11276
South Dakota,8/24/20,11425
South Dakota,8/25/20,11505
South Dakota,8/26/20,11571
South Dakota,8/27/20,12194
South Dakota,8/28/20,12517
South Dakota,8/29/20,12942
South Dakota,8/30/20,13322
South Dakota,8/31/20,13509
South Dakota,9/1/20,13749
South Dakota,9/2/20,14003
South Dakota,9/3/20,14337
South Dakota,9/4/20,14596
South Dakota,9/5/20,14889
South Dakota,9/6/20,15109
South Dakota,9/7/20,15300
South Dakota,9/8/20,15403
South Dakota,9/9/20,15571
South Dakota,9/10/20,15834
South Dakota,9/11/20,16117
South Dakota,9/12/20,16437
South Dakota,9/13/20,16638
South Dakota,9/14/20,16801
South Dakota,9/15/20,16994
South Dakota,9/16/20,17291
South Dakota,9/17/20,17686
South Dakota,9/18/20,18075
South Dakota,9/19/20,18444
South Dakota,9/20/20,18696
South Dakota,9/21/20,18869
South Dakota,9/22/20,19189
South Dakota,9/23/20,19634
South Dakota,9/24/20,20097
South Dakota,9/25/20,20554
South Dakota,9/26/20,21133
South Dakota,9/27/20,21541
South Dakota,9/28/20,21738
South Dakota,9/29/20,21997
South Dakota,9/30/20,22389
South Dakota,10/1/20,23136
South Dakota,10/2/20,23522
South Dakota,10/3/20,23986
South Dakota,10/4/20,24418
South Dakota,10/5/20,24598
South Dakota,10/6/20,24876
South Dakota,10/7/20,25906
South Dakota,10/8/20,26441
South Dakota,10/9/20,27215
South Dakota,10/10/20,27947
South Dakota,10/11/20,28564
South Dakota,10/12/20,28925
South Dakota,10/13/20,29339
South Dakota,10/14/20,30215
South Dakota,10/15/20,31012
South Dakota,10/16/20,31805
South Dakota,10/17/20,32611
South Dakota,10/18/20,33269
South Dakota,10/19/20,33836
South Dakota,10/20/20,34457
South Dakota,10/21/20,35044
South Dakota,10/22/20,36017
South Dakota,10/23/20,37202
South Dakota,10/24/20,38141
South Dakota,10/25/20,39203
South Dakota,10/26/20,39741
South Dakota,10/27/20,40730
South Dakota,10/28/20,42000
South Dakota,10/29/20,43000
South Dakota,10/30/20,44559
South Dakota,10/31/20,45992
South Dakota,11/1/20,47324
South Dakota,11/2/20,47850
South Dakota,11/3/20,48854
South Dakota,11/4/20,49791
South Dakota,11/5/20,51151
South Dakota,11/6/20,52639
South Dakota,11/7/20,53976
South Dakota,11/8/20,55404
South Dakota,11/9/20,56311
South Dakota,11/10/20,57334
South Dakota,11/11/20,58696
South Dakota,11/12/20,60716
South Dakota,11/13/20,62327
South Dakota,11/14/20,64182
South Dakota,11/15/20,65381
South Dakota,11/16/20,66278
South Dakota,11/17/20,67284
South Dakota,11/18/20,68671
South Dakota,11/19/20,69742
South Dakota,11/20/20,71070
South Dakota,11/21/20,72214
South Dakota,11/22/20,73065
South Dakota,11/23/20,73848
South Dakota,11/24/20,74859
South Dakota,11/25/20,76142
South Dakota,11/26/20,76142
South Dakota,11/27/20,78280
South Dakota,11/28/20,79099
South Dakota,11/29/20,79900
South Dakota,11/30/20,80464
South Dakota,12/1/20,80912
South Dakota,12/2/20,82203
South Dakota,12/3/20,83348
South Dakota,12/4/20,84398
South Dakota,12/5/20,85304
South Dakota,12/6/20,85991
South Dakota,12/7/20,86500
South Dakota,12/8/20,87038
South Dakota,12/9/20,88023
South Dakota,12/10/20,88727
South Dakota,12/11/20,89672
South Dakota,12/12/20,90407
South Dakota,12/13/20,91038
South Dakota,12/14/20,91354
South Dakota,12/15/20,91699
South Dakota,12/16/20,92603
South Dakota,12/17/20,93197
South Dakota,12/18/20,93772
South Dakota,12/19/20,94336
South Dakota,12/20/20,94727
South Dakota,12/21/20,95074
South Dakota,12/22/20,95509
South Dakota,12/23/20,96040
South Dakota,12/24/20,96546
South Dakota,12/25/20,96546
South Dakota,12/26/20,96963
South Dakota,12/27/20,97390
South Dakota,12/28/20,97657
South Dakota,12/29/20,98158
South Dakota,12/30/20,98720
South Dakota,12/31/20,99164
South Dakota,1/1/21,99164
South Dakota,1/2/21,99829
South Dakota,1/3/21,100532
South Dakota,1/4/21,100643
South Dakota,1/5/21,101076
South Dakota,1/6/21,101684
South Dakota,1/7/21,102132
South Dakota,1/8/21,102580
South Dakota,1/9/21,102901
South Dakota,1/10/21,103318
South Dakota,1/11/21,103499
South Dakota,1/12/21,103743
South Dakota,1/13/21,104195
South Dakota,1/14/21,104512
South Dakota,1/15/21,104937
South Dakota,1/16/21,105278
South Dakota,1/17/21,105544
South Dakota,1/18/21,105659
South Dakota,1/19/21,105786
South Dakota,1/20/21,106063
Tennessee,1/22/20,0
Tennessee,1/23/20,0
Tennessee,1/24/20,0
Tennessee,1/25/20,0
Tennessee,1/26/20,0
Tennessee,1/27/20,0
Tennessee,1/28/20,0
Tennessee,1/29/20,0
Tennessee,1/30/20,0
Tennessee,1/31/20,0
Tennessee,2/1/20,0
Tennessee,2/2/20,0
Tennessee,2/3/20,0
Tennessee,2/4/20,0
Tennessee,2/5/20,0
Tennessee,2/6/20,0
Tennessee,2/7/20,0
Tennessee,2/8/20,0
Tennessee,2/9/20,0
Tennessee,2/10/20,0
Tennessee,2/11/20,0
Tennessee,2/12/20,0
Tennessee,2/13/20,0
Tennessee,2/14/20,0
Tennessee,2/15/20,0
Tennessee,2/16/20,0
Tennessee,2/17/20,0
Tennessee,2/18/20,0
Tennessee,2/19/20,0
